,year,sum,variable,timescale,region
0,2001,0.0,BA_Forest_NonForest,seasonal_djf,region_01
1,2002,0.0,BA_Forest_NonForest,seasonal_djf,region_01
2,2003,0.0,BA_Forest_NonForest,seasonal_djf,region_01
3,2004,0.0,BA_Forest_NonForest,seasonal_djf,region_01
4,2005,0.0,BA_Forest_NonForest,seasonal_djf,region_01
5,2006,0.0,BA_Forest_NonForest,seasonal_djf,region_01
6,2007,0.0,BA_Forest_NonForest,seasonal_djf,region_01
7,2008,0.0,BA_Forest_NonForest,seasonal_djf,region_01
8,2009,0.0,BA_Forest_NonForest,seasonal_djf,region_01
9,2010,0.0,BA_Forest_NonForest,seasonal_djf,region_01
10,2011,0.0,BA_Forest_NonForest,seasonal_djf,region_01
11,2012,0.0,BA_Forest_NonForest,seasonal_djf,region_01
12,2013,0.0,BA_Forest_NonForest,seasonal_djf,region_01
13,2014,0.0,BA_Forest_NonForest,seasonal_djf,region_01
14,2015,0.0,BA_Forest_NonForest,seasonal_djf,region_01
15,2016,0.0,BA_Forest_NonForest,seasonal_djf,region_01
16,2017,0.0,BA_Forest_NonForest,seasonal_djf,region_01
17,2018,0.0,BA_Forest_NonForest,seasonal_djf,region_01
18,2019,0.0,BA_Forest_NonForest,seasonal_djf,region_01
19,2020,0.0,BA_Forest_NonForest,seasonal_djf,region_01
20,2021,0.0,BA_Forest_NonForest,seasonal_djf,region_01
21,2022,0.0,BA_Forest_NonForest,seasonal_djf,region_01
22,2023,0.0,BA_Forest_NonForest,seasonal_djf,region_01
